bookName,author,publish,publishTime,price,ISBN,comments,paperType,package,isSuit,category
【预订】Python Learn Python Programming Language from the Scratch 9781720673316,暂无作者信息,Createspace Independent Publishing Platform,2018年06月,156.00,9781720673316,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
【预订】Python 201: Intermediate Python 9781717721037,暂无作者信息,Independently Published,2018年07月,285.00,9781717721037,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
【预订】Python 3 Guide: A Beginner Crash Course Guide to Learn Pyth... 9781718117013,暂无作者信息,Independently Published,2018年08月,145.00,9781718117013,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
【预订】Python Graphics 9781484233771,Korites,暂无出版社信息,2018年07月,245.00,9781484233771,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
【预订】Python Robotics Projects 9781788832922,Prof. Diwakar Vaish,暂无出版社信息,2018年05月,542.00,9781788832922,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
【预订】Python Recipes for Engineers and Scientists: Scripts That D... 9781717815590,暂无作者信息,Independently Published,2018年07月,117.00,9781717815590,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
【预订】Python Testing Cookbook. 9781787122529,"Greg L. Turnquist, Bhaskar N. Das",暂无出版社信息,2018年06月,547.00,9781787122529,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
【预订】Python Interviews 9781788399081,Mike Driscoll,暂无出版社信息,2018年02月,423.00,9781788399081,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
小天才学Python,刘思成、刘鹏、朱慧,清华大学出版社,2019年03月,36.00,9787302522188,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
流畅的Python,[巴西]卢西亚诺·拉马略（Luciano Ramalho）,人民邮电出版社,2017年04月,139.00,9787115454157,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
青少年学Python,[希]阿里斯提德·波拉斯（Aristides S. Bouras ） 卢卡雅·,人民邮电出版社,2018年07月,79.00,9787115483577,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
跟老齐学Python：Django实战（第2版）,齐伟,电子工业出版社,2019年02月,79.00,9787121355035,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
深入浅出Python机器学习,段小手,清华大学出版社,2018年07月,69.00,9787302503231,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
深入理解Python特性,[德]达恩·巴德尔（Dan Bader）,人民邮电出版社,2019年06月,49.00,9787115511546,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
达人迷 Python趣味编程10例 [美]Brendan Scott 人民邮电出版社 9787115476807,[美]Brendan Scott,人民邮电出版社,2018年06月,89.00,7115476802,0,胶版纸,平装-胶订,否,图书>计算机/网络>计算机理论
笨办法学Python3 [美]泽德 A. 肖 人民邮电出版社 简明流畅的python基础教程书籍数据分析核心编程从入门到实践学习手册 第3版升级,Zed A. Shaw,人民邮电出版社,2014年11月,59.95,9787115478818,0,胶版纸,平装-胶订,否,图书>自然科学>数学>数学理论
高教版Python语言程序设计冲刺试卷(含线上题库)-(第2版),黄天羽,高等教育出版社（蓝色畅想）,2019年01月,42.50,9787040508079,0,胶版纸,平装-胶订,否,图书>计算机/网络>网络与数据通信>通信
【中商海外直订】Pro Python 3: Features and Tools for Professional Development,"Browning, J. Burton",Apress,2019年03月,372.00,9781484243848,0,轻型纸,平装-胶订,否,图书>英文原版书>计算机Computers&Internet
跟老齐学Python：Django实战（第2版）,齐伟,电子工业出版社,2019年02月,79.00,9787121355035,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
深入浅出Python机器学习,段小手,清华大学出版社,2018年07月,69.00,9787302503231,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
小天才学Python（教学指导）,朱慧、刘鹏、刘思成、张亚辉、杨爽、高莹、王琳,清华大学出版社,2019年03月,42.00,9787302522171,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
跟老齐学Python：Django实战（第2版）,齐伟,电子工业出版社,2019年02月,79.00,9787121355035,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
零起点Python足彩大数据与机器学习实盘分析,何海群,电子工业出版社,2017年04月,99.00,9787121310744,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
青少年学Python,[希]阿里斯提德·波拉斯（Aristides S. Bouras ） 卢卡雅·,人民邮电出版社,2018年07月,79.00,9787115483577,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
零起点Python大数据与量化交易,何海群,电子工业出版社,2017年01月,99.00,9787121306594,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
青少年Python编程入门,左利鑫 史卫亚,人民邮电出版社,2019年06月,45.00,9787115510143,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
树莓派Python编程入门与实战（第2版）,"[美] Richard Blum 勃鲁姆, Christine Bresnaha",人民邮电出版社,2016年07月,69.00,9787115426703,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
机器人Python青少年编程开发实例,史向东,电子工业出版社,2018年02月,59.00,9787121335396,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
物联网Python开发实战,安翔,电子工业出版社,2018年03月,69.00,9787121337512,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
流畅的Python,[巴西]卢西亚诺·拉马略（Luciano Ramalho）,人民邮电出版社,2017年04月,139.00,9787115454157,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
跟老齐学Python：数据分析,齐伟,电子工业出版社,2018年06月,79.00,9787121340031,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
零起点Python大数据与量化交易,何海群,电子工业出版社,2017年01月,99.00,9787121306594,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
物联网Python开发实战,安翔,电子工业出版社,2018年03月,69.00,9787121337512,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
小天才学Python,刘思成、刘鹏、朱慧,清华大学出版社,2019年03月,36.00,9787302522188,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
深入浅出Python机器学习,段小手,清华大学出版社,2018年07月,69.00,9787302503231,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
小小的Python编程故事,毛雪涛,电子工业出版社,2019年01月,69.00,9787121354014,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
深入浅出Python机器学习,段小手,清华大学出版社,2018年07月,69.00,9787302503231,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
笨办法学Python 3,[美]泽德 A. 肖（Zed A. Shaw）,人民邮电出版社,2018年06月,59.00,9787115478818,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
青少年学Python,[希]阿里斯提德·波拉斯（Aristides S. Bouras ） 卢卡雅·,人民邮电出版社,2018年07月,79.00,9787115483577,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
笨办法学Python 3,[美]泽德 A. 肖（Zed A. Shaw）,人民邮电出版社,2018年06月,59.00,9787115478818,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
小小的Python编程故事,毛雪涛,电子工业出版社,2019年01月,69.00,9787121354014,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
流畅的Python,[巴西]卢西亚诺·拉马略（Luciano Ramalho）,人民邮电出版社,2017年04月,139.00,9787115454157,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
跟老齐学Python：Django实战（第2版）,齐伟,电子工业出版社,2019年02月,79.00,9787121355035,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
跟老齐学Python：数据分析,齐伟,电子工业出版社,2018年06月,79.00,9787121340031,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
机器人Python青少年编程开发实例,史向东,电子工业出版社,2018年02月,59.00,9787121335396,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
树莓派Python编程入门与实战（第2版）,"[美] Richard Blum 勃鲁姆, Christine Bresnaha",人民邮电出版社,2016年07月,69.00,9787115426703,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
青少年Python编程入门,左利鑫 史卫亚,人民邮电出版社,2019年06月,45.00,9787115510143,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
深入理解Python特性,[德]达恩·巴德尔（Dan Bader）,人民邮电出版社,2019年06月,49.00,9787115511546,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
零起点Python足彩大数据与机器学习实盘分析,何海群,电子工业出版社,2017年04月,99.00,9787121310744,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
高教版Python语言程序设计冲刺试卷(含线上题库)-(第2版),黄天羽,高等教育,2019年01月,39.00,9787040508079,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
现货【赠400元电子书】Python基础教程(第3版) python3.5核心编程从入门到实践网络爬虫 计算机视频从入门到精通程序设计书籍,芒努斯·利·海特兰德,人民邮电出版社,2019年04月,92.00,9787115474889,0,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
[二手旧书9成新]丨精通Python网络爬虫：核心技术、框架与项目实战韦玮 9787111562085 机械工业出版社,韦玮,机械工业出版社,2017年04月,35.90,9787111562085,0,胶版纸,平装-胶订,否,图书>二手书>计算机/网络二手书
青少年学Python [希]阿里斯提德·波拉斯(Aristides S. Bouras ) 卢卡 人民邮电出版社 9787115483577,[希]阿里斯提德·波拉斯(Aristides S. Bouras )  卢卡,人民邮电出版社,2018年07月,79.00,7115483574,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
树莓派Python编程入门与实战(第2版) [美] Richard Blum 勃鲁姆 Christine Bresnaha 人民邮电出版社 9787115426703,"[美] Richard Blum 勃鲁姆, Christine Bresnaha",人民邮电出版社,2016年07月,69.00,7115426708,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
跟老齐学Python:Django实战 齐伟著 电子工业出版社 9787121325724,齐伟著,电子工业出版社,2017年10月,69.00,7121325721,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
物联网Python开发实战 安翔 电子工业出版社 9787121337512,安翔,电子工业出版社,2018年03月,69.00,7121337517,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
跟老齐学Python:数据分析 齐伟 电子工业出版社 9787121340031,齐伟,电子工业出版社,2018年06月,79.00,7121340038,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
程序员学Python 裘宗燕 人民邮电出版社 9787115482624,裘宗燕,人民邮电出版社,2018年08月,89.00,7115482624,0,胶版纸,平装-胶订,否,图书>计算机/网络>计算机理论
小天才学Python（教学指导）(青少年读物)（货号：MLS） 朱慧、刘鹏、刘思成、张亚辉、杨爽、高莹、王琳 9787302522171 清华大学出版社威尔文化图书专营店,朱慧、刘鹏、刘思成、张亚辉、杨爽、高莹、王琳,清华大学出版社,2019年03月,25.20,9787302522171,0,胶版纸,平装-胶订,否,图书>计算机/网络>计算机理论
机器人Python青少年编程开发实例 9787121335396 史向东 电子工业出版社,史向东,电子工业出版社,2018年02月,59.00,9787121335396,0,胶版纸,平装-胶订,否,图书>计算机/网络>计算机理论
青少年学Python,[希]阿里斯提德·波拉斯（Aristides S. Bouras ） 卢卡雅·,人民邮电出版社,2018年07月,79.00,9787115483577,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
正版 Python神经网络编程 深度学习 人工智能系统 机器学习入门教程书籍 Python3.5 神经网络与深度学习 deep learning AI圣经,塔里克·拉希德,人民邮电出版社,2016年05月,61.06,9787115474810,0,胶版纸,平装-胶订,否,图书>法律>经济法>税法
正版用Python写网络爬虫第2版网络爬虫开发实战教程书籍基础教学入门Python3深入理解计算机系统数据编程远程数据获取技术学习手册,理查德 劳森,人民邮电出版社,2016年05月,42.84,9787115479679,0,胶版纸,平装-胶订,否,图书>青春文学>校园
小小的Python编程故事,毛雪涛,电子工业出版社,2019年01月,69.00,9787121354014,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
