bookName,author,publish,publishTime,price,ISBN,comments,paperType,package,isSuit,category
C语言程序设计教程,高佳琴  主编,苏州大学出版社,2014年01月,20.80,9787567207981,6,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,栾国森  主编,北京邮电大学出版社有限公司,2009年01月,20.00,9787563517183,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计教程,徐霞、鞠秀玲、李玲玲,清华大学出版社,2016年05月,29.60,9787302435761,9,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实验指导,---,北京邮电大学出版社有限公司,---,16.90,9787563546497,0,,,,图书>计算机/网络>程序设计>CC++C#VCVC++
C++面向对象程序设计基础,徐宏喆,西安交通大学出版社,2014年11月,27.60,9787560564494,0,,,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实践教程,韩志明，王立君　主编,科学出版社,2012年01月,17.60,9787030330635,21,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,陆丽娜　主编,西安交通大学出版社,2012年02月,18.60,9787560541693,9,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实践教程,夏欣,四川大学出版社,---,20.10,9787561448687,6,,,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实用教程,张幸儿,科学出版社,2012年08月,30.60,9787030349453,5,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计实践教程,"王芳,张晓如",科学出版社,2019年02月,26.60,9787030383570,1,,平装,,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计——增量式项目驱动一体化教程,苑俊英　主编,电子工业出版社,2015年09月,24.20,9787121263446,16,轻型纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计（第2版）,潘广贞　等编著,国防工业出版社,2014年08月,30.40,9787118096484,6,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计教学做一体化教程,王瑞，王舵　编著,清华大学出版社,2013年04月,19.80,9787302310853,6,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言实验与课程设计指导,曹哲  主编,机械工业出版社,2010年07月,29.60,9787111288633,5,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C 程序设计教程,戴水贵，熬志刚，俞海英  编著,机械工业出版社,2010年06月,22.00,9787111301301,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计教程,张宗杰 编,电子工业出版社,2013年08月,27.60,9787121204746,8,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计（第3版）,谭浩强,清华大学出版社,2015年08月,43.00,9787302408307,3224,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学
数据结构与算法分析 C语言描述（原书第2版）典藏版,[美]马克·艾伦·维斯（Mark Allen Weiss）,机械工业出版社,2019年04月,62.40,9787111621959,134,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,本书编写组 编,化学工业出版社,2014年03月,31.00,9787122173904,3,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++语言教程,翟乃强，廖少俊　编,北京师范大学出版社,2012年02月,17.20,9787303076598,13,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C# 7.0本质论（英文版）,[美] 马克·米凯利斯（Mark Michaelis）,机械工业出版社,2019年08月,116.60,9787111618980,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计(第4版),苏小红 赵玲玲 孙志岗 王宇颖 等,高等教育出版社,---,36.70,9787040519983,0,,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计——增量式项目驱动一体化教程（第2版）,苑俊英  等,电子工业出版社,2019年07月,33.10,9787121368691,0,,平塑,,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计教程,王新萍，郑静　主编,电子工业出版社,2010年12月,20.10,9787121116322,23,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计教程,王明军 等,科学出版社,2018年02月,25.80,9787030481061,9,,平装,,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计辅导及实验指导书,"罗永龙,方群",科学出版社,2018年02月,27.10,9787030361837,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计教程,鞠剑平  主编,华中科技大学出版社,2009年11月,27.60,9787560956602,6,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C程序设计思想与实践,周百顺,清华大学出版社,2016年05月,29.90,9787302428800,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计--实验指导.课程设计.习题解答(第2版),---,西安交通大学出版社,---,15.80,9787560576947,2,,,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计与应用,李列文　著,电子工业出版社,2015年06月,22.20,9787121260414,3,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,吴伶，傅自钢　主编,北京邮电大学出版社有限公司,2015年02月,26.10,9787563542475,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计实验指导,孟桂娥　编著,上海交通大学出版社,2015年09月,20.00,9787313136220,40,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,周学毛 等,天津大学出版社,2013年07月,22.70,9787561847251,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++语言程序设计,杨国燕　主编,黑龙江大学出版社有限责任公司,2013年03月,22.70,9787811295887,6,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,刘宝锺，徐欣　主编,重庆大学出版社,2013年02月,22.90,9787562471608,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++面向对象程序设计实用教程,沈学东　主编,上海交通大学出版社,2012年08月,21.90,9787313081186,41,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实验指导与题解,刘国成，张丹彤 主编,科学出版社,2012年08月,16.90,9787030348456,4,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实用教程,陈俞强,东软电子出版社,2012年08月,26.20,9787900491497,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计学习与考试指导,顾治华　主编,武汉理工大学出版社,2013年02月,25.90,9787562939405,6,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言实用教程,雷卫　主编,北京邮电大学出版社有限公司,2012年09月,17.20,9787563532209,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++语言基础与实践教程习题与实验指导,邹翔，曹晶华，张明会　主编,东软电子出版社,2010年01月,22.00,9787900491077,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C程序设计与仿真测试,张海燕，张佳　主编,西北工业大学出版社,2011年11月,18.50,9787561232200,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++面向对象程序设计,刘建舟 ... [等] 编著,机械工业出版社,2012年07月,23.60,9787111388623,8,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言自学视频教程地（配光盘）（软件开发自学视频教程）,软件开发技术联盟　著,清华大学出版社,2014年12月,48.10,9787302371137,97,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计教程实验指导与习题解答(第4版),李丽娟 编,人民邮电出版社,2013年01月,20.00,9787115297303,84,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实验指导,肖志军　主编,西南交通大学出版社,2013年03月,11.00,9787564322359,35,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
单片机C语言应用100例（第3版）（含光盘1张）,王会良 编著,电子工业出版社,2017年08月,55.10,9787121323041,275,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言实用教程（第3版）,刘畅,电子工业出版社,2018年09月,30.40,9787121347016,2,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C程序设计 软件工程环境（原书第3版）,（美）佛罗赞，（美）吉尔伯格  著，黄林鹏  等译,机械工业出版社,2010年05月,60.30,9787111237693,42,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C/C++程序设计实用案例教程,丁展,电子工业出版社,2018年08月,28.30,9787121346033,4,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计——基于计算思维培养,杨俊生 编著,电子工业出版社,2015年03月,28.30,9787121250927,13,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
三维图形化C++趣味编程,张新华、黄振昊、张琪曼、黄维康,清华大学出版社,2018年08月,46.30,9787302500896,162,,平装,,图书>计算机/网络>程序设计>CC++C#VCVC++
VIP-C# 2008程序设计实践教程（配光盘）（清华电脑学堂）,李乃文　等编著,清华大学出版社,2010年09月,19.50,9787302196518,9,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C/C++语言硬件程序设计——基于TMS 320 C 5000系列DSP,张勇　编著,西安电子科技大学出版社,2012年01月,17.20,9787560611907,123,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
零基础趣学C语言,如鹏教育 杨中科,人民邮电出版社,2019年03月,47.20,9787115500533,120,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#程序设计案例教程（第2版）,蔡朝晖、安向明、张宇、梁立新,清华大学出版社,2016年06月,28.60,9787302431800,14,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
Effective C++：改善程序与设计的55个具体做法（第三版）中文版,（美）梅耶,电子工业出版社,2011年01月,51.30,9787121123320,7418,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#程序设计基础教程与实验指导（配光盘）（清华电脑学堂）,孙晓非、牛小平、冯冠、李乃文,清华大学出版社,2012年03月,35.50,9787302268963,20,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#语言程序设计,刘仁锋，王乐天，刘培培，戴文静　著,科学出版社,2016年06月,19.40,9787030460882,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
Visual C++编程实战宝典+Visual C++游戏开发案例实战+Visual C++网络编程案例实战（套装全3册）,李琳娜，王浩，梁伟　编著,清华大学出版社,2015年06月,157.70,23681237,403,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言综合项目实战,"叶安胜,鄢涛",科学出版社,2019年01月,32.50,9787030435507,30,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言课程设计案例精编/万水课程设计丛书,郭翠英 等编著,水利水电出版社,2004年03月,17.00,9787508420325,82,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计：现代方法（第2版）(被誉为“近10年来最好的一部C语言著作”),[美]K. N. King 著,人民邮电出版社,2010年03月,65.80,9787115219572,9725,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>CC++C#VCVC++
标准C语言基础教程(第四版)（英文版）,(美)布朗森,电子工业出版社,2012年08月,40.70,9787121179006,201,胶版纸,软精装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#从入门到精通（第4版）,明日科技,清华大学出版社,2017年07月,63.00,9787302448747,1534,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
CLR via C#（第4版）,（美）李希特　著，周靖　译,清华大学出版社,2015年01月,75.10,9787302380979,1934,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言编程基础（第3版）,王森　主编,电子工业出版社,2017年08月,19.50,9787121320590,11,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
新编C语言习题与解析（新编计算机专业重点课程辅导丛书）,李春葆,清华大学出版社,2013年05月,26.00,9787302306191,505,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计（崔永君）,崔永君，彭静　主编,西安电子科技大学出版社,2011年09月,23.30,9787560626260,9,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言及程序设计基础上机指导和习题解答,谭成予  主编,武汉大学出版社,2010年06月,21.10,9787307077492,49,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言从入门到精通（第2版）,陈锐 等编著,电子工业出版社,2016年09月,39.40,9787121298936,19,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
可变目标C编译器：设计与实现,（美）克里斯多夫 W.弗雷泽,机械工业出版社,2016年11月,61.70,9787111552581,143,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,赵宏，陈旭东，张仕　等,北京交通大学出版社,2017年01月,32.60,9787512130593,10,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计方法,张桂香　等主编,北京航空航天大学出版社,2012年01月,26.70,9787512406681,5,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
Visual C++开发实例大全（基础卷）,软件开发技术联盟,清华大学出版社,2016年01月,101.10,9787302384403,718,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,朱艳辉,电子工业出版社,2018年01月,33.10,9787121331831,4,轻型纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计,杨长兴，刘卫国　主编,中国铁道出版社,2008年02月,20.00,9787113086527,27,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计（第3版）,蒋彦,电子工业出版社,2018年03月,30.10,9787121337703,7,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实践教程,王电化，王忠友　主编,人民邮电出版社,2013年03月,22.00,9787115300690,3,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,---,北京工业大学出版社,2010年08月,22.00,9787563924639,0,,,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,吴芸，翁伟　主编,厦门大学出版社,2014年07月,22.80,9787561550786,15,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实验教程,陈欣　主编,北京大学出版社,2012年01月,17.50,9787301200254,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言编程初学者指南,"[美] Keith Davenport, 达文波特 Michael Vine 维恩",人民邮电出版社,2017年04月,33.20,9787115451293,103,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
基于C语言的单片机应用技术与Proteus仿真,杨黎　主编,中南大学出版社有限责任公司,2012年08月,22.80,9787548706083,49,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++图书>计算机/网络>计算机体系结构
自制编程语言 基于C语言,郑钢,人民邮电出版社,2018年09月,60.60,9787115487377,451,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计项目教程（基于Keil C）,李建兰　编著,电子工业出版社,2017年05月,20.80,9787121315268,24,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言点滴,赵岩,人民邮电出版社,2013年10月,30.40,9787115321985,312,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言大学实用教程学习指导(第3版),苏小红 等,电子工业出版社,2012年06月,26.10,9787121165139,152,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C/C++程序设计教程——面向过程分册（第2版）,郑秋生　主编,电子工业出版社,2011年09月,22.50,9787121145513,20,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计语言,揣锦华　主编,西安电子科技大学出版社,2003年02月,22.70,9787560611952,60,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
《C/C++语言程序设计》同步进阶经典100例与习题指导,李军民　主编,西安电子科技大学出版社,2012年03月,23.40,9787560627489,125,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言与程序设计,曹计昌,电子工业出版社,2013年01月,38.00,9787121190391,55,,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
嵌入式C编程：PIC单片机和C编程技术与应用,马克·西格斯蒙德,机械工业出版社,2017年05月,53.80,9787111564447,60,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言原来可以这样学,秦志强，张澧生，余波　编著,电子工业出版社,2012年11月,18.40,9787121188220,56,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
Visual C++开发实例大全（提高卷）,软件开发技术联盟　著,清华大学出版社,2016年01月,101.10,9787302394679,637,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
现代编译原理 C语言描述 修订版,[美]安德鲁·W.安佩尔（Andrew W.Appel），马亚·金斯伯格（Maia Ginsburg）,人民邮电出版社,2018年04月,70.30,9787115476883,663,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计与实训(普通高等教育“十一五”国家级规划教材),周屹，万静　主编,机械工业出版社,2008年03月,16.50,9787111232964,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,刘韶涛，潘秀霞，应晖 著,清华大学出版社,2018年11月,43.50,9787302388999,1,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C程序设计教学做一体化教程,"耿祥义,张跃平",清华大学出版社,2013年04月,26.60,9787302311911,45,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
别怕C语言,赵卫滨　编著,科学出版社,2015年07月,31.80,9787030441720,23,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计基础教程,田兆福， 矫庆军，陈志双　主编,国防工业出版社,2016年09月,22.20,9787118110364,7,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计教程,李德龙　主编,国防工业出版社,2015年08月,18.70,9787118104523,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++面向对象程序设计(代),徐孝凯，张纪勇  主编,天津大学出版社,2009年01月,26.90,9787561828502,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计基础与应用,杨开城编著,人民邮电出版社,2011年09月,26.20,9787115261656,19,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计能力教程,李小遐，刘惠梅　主编,北京理工大学出版社,2011年07月,24.80,9787564048181,14,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,郭丽娜　主编,北京工业大学出版社,2010年08月,25.30,9787563924394,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C/C++程序设计,王连相，冯锋　主编,中国科学技术出版社,2005年02月,12.50,9787504639769,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C指针编程之道,孔浩，张华杰，陈猛  编著,人民邮电出版社,2011年06月,43.40,9787115250841,63,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言教程,（美）凯利　等著，徐波　译,机械工业出版社,2011年06月,54.50,9787111346852,85,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#学习手册(含DVD光盘1张),明日科技　等编著,电子工业出版社,2011年05月,35.40,9787121130410,60,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#开发之道(含CD光盘1张),明日科技　等编著,电子工业出版社,2011年04月,47.60,9787121127113,68,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计基础实验与综合练习,郑军红　主编,武汉大学出版社,2011年01月,26.10,9787307085008,10,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++教程习题解答与实验指导,郑莉 李超 郑辑涛,人民邮电出版社,2011年02月,13.50,9787115244031,24,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++语言从入门到精通(附光盘),---,机械工业出版社,---,24.90,9787111325468,0,,,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#设计与开发专家指南,（美）缪勒　著，黄敏，王会勇，崔洪斌　译,清华大学出版社,2010年11月,55.10,9787302236542,10,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++必知必会,（美）杜赫斯特　著，荣耀　译,人民邮电出版社,2010年12月,30.80,9787115240453,134,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#编程宝典(十年典藏版),王小科　等编著,人民邮电出版社,2011年01月,70.30,9787115232472,128,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,王家海，邓长春　主编,东北大学出版社有限公司,2010年06月,22.00,9787811028362,3,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计与案例分析,范海波　著,电子工业出版社,2010年10月,26.20,9787121118104,3,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++语言习题与综合测试题解,仝秋红　等编著,人民交通出版社,2010年09月,27.70,9787114086489,20,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计案例精粹（全程实录）(含DVD光盘1张),崔丹　等编著,电子工业出版社,2010年09月,41.20,9787121116889,16,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计项目化教程,王健光  主编,东南大学出版社,2010年08月,29.60,9787564123512,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#开发宝典（1DVD）,匡松，张淮鑫　主编,中国铁道出版社,2010年11月,54.50,9787113115951,24,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计(第2版),安俊秀　主编,人民邮电出版社,2010年09月,25.50,9787115231567,4,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言与Unix系统编程,（美）胡佛  著，王世忠  译,清华大学出版社,2010年07月,26.90,9787302230496,42,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++图书>计算机/网络>操作系统/系统开发>UNIXSolaris
C程序设计基础教程（第八版）,（印）卡内特卡　著，李丽娟　等译,电子工业出版社,2010年07月,37.90,9787121111334,21,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C/C++程序员生存手册：为自己赢得一份IT名企职位,张京，胡凌云　编著,人民邮电出版社,2010年07月,37.90,9787115227195,63,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计学习指导书,胡建平 主编,天津大学出版社,2005年08月,15.80,9787561821725,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#开发典型模块大全（修订版）(附光盘),王小科，吕双　编著,人民邮电出版社,2010年05月,55.00,9787115226174,129,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++面向对象程序设计（附光盘）,赵付青  主编,国防工业出版社,2010年02月,26.20,9787118067002,9,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++从入门到精通（附光盘）,国家863中部软件孵化器　编著,人民邮电出版社,2010年04月,40.70,9787115222855,283,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C# 3.0完全参考手册,（美）希尔特,清华大学出版社,2010年04月,101.10,9787302220725,13,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C/C++语言程序设计（第二版）,李振立，程玉　主编,科学出版社,2009年12月,22.10,9787030263537,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#从入门到精通(附光盘),国家863中部软件孵化器  编著,人民邮电出版社,2010年04月,46.60,9787115222947,51,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#程序设计案例教程,陈承欢 主编,高等教育出版社,2009年11月,22.00,9787040281286,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C# 揭秘,（美）梅奥　著，张子阳，余昭辉，王波　译,人民邮电出版社,2010年04月,78.20,9787115222213,24,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,包振宇，孙干  主编,北京交通大学出版社,2009年07月,24.00,9787811236477,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C＃面向对象基础教程,宋楚平 周建辉 主编,人民邮电出版社,2010年01月,20.50,9787115216601,31,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,吕辉  等主编,华中科技大学出版社,2010年01月,19.80,9787560958859,2,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言,眭碧霞　主编；《C语言》编写组　编,苏州大学出版社,2003年07月,18.00,9787810900928,1,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C/C++程序设计教程,龚沛曾，杨志强　主编,高等教育出版社,2009年05月,18.90,9787040262995,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C/C++程序设计实验指导与测试（第3版）,孙淑霞，李思明，刘焕君　编著,电子工业出版社,2009年11月,22.90,9787121098826,9,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++开发实例教程,刘畅　主编,电子工业出版社,2010年01月,26.00,9787121099120,8,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#2008编程参考手册,(美) Wei-Meng Lee,清华大学出版社,2009年10月,69.50,9787302209553,27,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++程序设计教程,高福成,天津大学出版社,---,31.60,9787561826874,0,,,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#范例完全自学手册,王小科，吕双，梁冰　编著,人民邮电出版社,2009年10月,41.20,9787115201003,16,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言综合习题集：英文版,赵卫东,国防工业出版社,2009年09月,22.70,9787118065169,12,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C++从入门到实践（配光盘）（学编程从入门到实践）,秦广军　等编著,清华大学出版社,2009年09月,47.20,9787302200260,45,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计实例教程,杨永斌，高占国  主编,重庆大学出版社,2009年08月,14.20,9787562449997,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#基础与案例开发详解（配光盘）（软件开发课堂）,张孝祥，徐明华  丛书主编，王国胜，刘攀，尼春寸步不离  编著,清华大学出版社,2009年07月,41.80,9787302205258,87,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言课程设计（第2版）,梁旭，谷晓琳，黄明　编著,电子工业出版社,2009年08月,28.40,9787121092268,25,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,段智毅，杨辉　主编,北京邮电大学出版社有限公司,2009年07月,15.20,9787563520220,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C#轻松入门,---,人民邮电出版社,---,30.80,9787115194640,2,,,否,图书>计算机/网络>程序设计>CC++C#VCVC++
C语言程序设计,徐受蓉，袁可可　主编,电子工业出版社,2009年06月,20.50,9787121088438,0,胶版纸,平装,否,图书>计算机/网络>程序设计>CC++C#VCVC++
